Country_Name,Country_Code,Series_Name,Series_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Guatemala,GTM,AFF_USD,NV.AGR.TOTL.CD,,,,,,382561300.0,396523100.0,398450600.0,449770300.0,468222500.0,520103100.0,549783700.0,594416800.0,716614300.0,881992300.0,1022624900.0,1191494500.0,1441654400.0,1568859400.0,1751983900.0,1957440900.0,2150636600.0,2190084800.0,2293442600.0,2426807900.0,2513192782.6087,1852142237.44292,1840439920.0,2026946641.22137,2156072372.15909,1979788131.43698,2421127841.07857,2639971956.83286,2834721137.80743,3179239480.45625,3539386207.96475,3770754120.69871,4220993601.26655,4546283701.36369,4221727201.33238,4401931780.70899,2608412516.22426,2897002633.69856,2906146419.17163,3082386723.71484,3372039494.88466,3405453016.07345,3906496904.85189,4363898783.06878,4398907481.3762,4569652076.2491,5277661160.63401,5317836345.99673,5488438931.88066,5828330488.08877,6198099101.21754,6381711601.46844,6947790252.99745,6922021624.64092,7266233190.84803,7949368075.4761
Guyana,GUY,AFF_USD,NV.AGR.TOTL.CD,40132998.8916759,44332963.8919676,45732952.2253981,42991308.4057633,42757977.0168582,46000000.0,43647058.8235294,47117647.0588235,39900000.0,44700000.0,45050000.0,50850000.0,49619047.6190476,50619047.6190476,120045454.545455,142250000.0,94400000.0,84320000.0,102640000.0,105400000.0,124800000.0,107142857.142857,97333333.3333333,97000000.0,91315789.4736842,102093023.255814,113953488.372093,91734693.877551,93600000.0,133161768.382353,151215189.873418,141234347.048301,163605115.907274,166559139.784946,205263919.016631,253985915.492958,266424501.424501,272336570.67015,243284900.90952,243261160.237756,213680863.893,211780005.210313,224241470.642226,238618762.388571,248112149.061432,238273921.20075,809144606.852648,829798558.61252,959818457.983051,931468497.180682,979356282.146852,948080434.276471,1033650211.41789,1068939629.25925,1015160145.93421,1088920096.8523,913898305.084746,1080585956.41646,935302746.481145,910340527.577938,921971223.021583
Honduras,HND,AFF_USD,NV.AGR.TOTL.CD,113500000.0,125600000.0,137250000.0,141150000.0,157600000.0,185350000.0,198900000.0,211550000.0,224000000.0,218600000.0,212000000.0,206500000.0,225000000.0,255500000.0,275000000.0,277000000.0,344000000.0,449000000.0,1219942988.34512,1284751779.38466,1387292458.53139,1331978389.91709,1270584671.57645,1266751975.8827,1264003464.2262,1310986767.49829,1401837409.54572,1461769227.91658,1488069018.069,1334516571.03472,1190943616.0996,1113818026.21927,1121458375.01592,1048762373.19869,980287888.878318,1098406538.06048,1056281545.60811,1085351520.91255,1165928870.01477,873541616.724739,1020999193.66735,996119726.153275,947290982.977423,945419953.51606,1067634853.00871,1206190717.24451,1285457696.16313,1462140642.47655,1675440870.71092,1568132787.36583,1823258308.09216,2500967079.39088,2496271205.6311,2239775162.27708,2459844652.88133,2545070694.97099,2598756789.94822,2910931909.43081,2774879268.21855,2679328234.45393,2867195415.93322
"Korea, Rep.",KOR,AFF_USD,NV.AGR.TOTL.CD,1447133297.84807,935162094.763092,1031003965.39987,1719314305.05502,1609336442.7375,1171246246.24625,1351367288.27302,1466878604.16975,1723151997.10826,2104664075.5136,2385046367.85162,2687599020.59628,2879177377.89203,3414591283.39024,4724206986.92116,5334090909.09091,6891528925.61983,8377479338.84298,10351239669.4215,12409504132.2314,9331939482.73875,10958548081.5823,10972807353.5044,11079987109.2491,11576962207.4989,11906048136.8244,12184014975.3247,13772809608.9087,18404309130.9281,21091353170.7026,21554340454.3913,22565078066.4076,23491705629.9238,23225734112.3999,26232497355.1559,30191372671.049,30268382124.4328,25497482366.0503,16199337823.9525,21143066233.7444,22227753413.0296,19528501382.6598,20114540121.0145,20832738899.4721,23462263821.4647,24494181180.719,26303780777.0396,26775576581.4269,22436617250.4305,21149554008.4421,24528982467.1882,27686202942.3471,27948793701.5323,28773637079.4652,30527632177.7601,29372744290.6934,27887597857.8348,30054459182.8593,30122762380.736,27544594684.4638,30011036497.0331
Mexico,MEX,AFF_USD,NV.AGR.TOTL.CD,,,,,,2871792000.0,2941032000.0,3119800000.0,3206344000.0,3393408000.0,4305224000.0,4705160000.0,4948200000.0,6374192000.0,8264560000.0,9802104000.0,9452714285.71428,8603553097.34513,10526219298.2456,12356381578.9474,12962152173.913,16787326530.6122,9919942375.88652,9268436719.4005,11833294100.1192,12766838263.9159,9159746649.23178,9466910462.92265,11764966785.4472,14286096181.1903,17418028158.9988,20344853564.8025,21785754628.5825,25540042367.4413,24368401232.5561,15932804935.0407,20008212227.2811,22269834943.4868,21895655429.0718,22094972386.0926,23524352129.9547,25752723312.2464,25311823322.2867,24706169339.1417,26120503367.0034,26966635957.3863,30001209630.0646,33493792390.3296,35079858127.3529,29174917304.9173,34052257755.6189,36458967504.6083,38121694977.0303,40002011744.441,41197975023.5095,37405119413.4387,36091305929.5653,39183705967.8229,41363853452.7107,43079169729.4379,40847918280.1504
Nicaragua,NIC,AFF_USD,NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734747738.095238,831422377.158034,922225548.310611,876095394.841291,889551856.436813,825482574.089754,907342797.478329,894998170.160223,858344049.122807,831681620.762712,925483986.189579,1020130697.47151,1075358118.35062,1221987271.74877,1381843701.92269,1333405371.66922,1487445018.68092,1845859025.63255,1854852172.12152,1811192202.67043,1985104586.92117,2055098131.66335,1981663267.91118,2067391666.87479,1995752794.75939,1945620791.54752,1990845025.83759
Panama,PAN,AFF_USD,NV.AGR.TOTL.CD,,,,,,,,,,,146280700.0,161095200.0,167668500.0,181403800.0,181011300.0,201712300.0,226730200.0,258517500.0,283044800.0,298447900.0,341615900.0,378736900.0,390079400.0,428540900.0,417817000.0,449060500.0,498761300.0,506598000.0,469889500.0,503298400.0,519487200.0,541656700.0,556505100.0,578777600.0,605071700.0,620951200.0,635180900.0,674323100.0,743996300.0,730374800.0,774331600.0,841656300.0,868370800.0,940490400.0,966617900.0,985014700.0,1043229100.0,1032200000.0,1130800000.0,1028600000.0,1063500000.0,1120100000.0,1232100000.0,1342700000.0,1422700000.0,1507000000.0,1505900000.0,1483351007.6731,1459913375.28181,1464896800.47458,1495006449.85072
Peru,PER,AFF_USD,NV.AGR.TOTL.CD,490064690.838828,555468103.779851,597146304.686567,615175802.317164,719216190.16791,830639115.966418,987762587.212687,1044329784.88742,958485357.700258,1027413219.12403,1242342172.7261,1323063563.99225,1380303956.70026,1635327105.98708,2024725687.72351,2504214713.33086,2227732796.81028,4085429556.09427,1456838862.16827,1560322451.47863,,,,,,,,,,,,2700062090.24296,2811863643.63404,2888150620.88382,3777089783.28173,4285397641.6349,4698692091.43137,4679804804.8048,4650098996.38151,4147732309.05599,4175477807.38703,4107066503.23537,4121442988.31623,4294952862.72706,4630031050.44232,5213395213.39521,5853539363.58639,6851390220.51774,8632557503.67408,8945621140.69451,10073271742.5932,12195272502.814,12956096451.3194,13415004256.2641,13662205001.7612,13373005903.7809,13308050131.8479,14305781321.8831,15277490415.6271,15413058460.4321,15169818878.9379
Paraguay,PRY,AFF_USD,NV.AGR.TOTL.CD,,,,,,162833333.333333,166246031.746032,162071428.571429,168190476.190476,181095238.095238,190666666.666667,220626984.126984,265039682.539683,375333333.333333,470679505.355703,557809523.809524,586992063.492064,713690476.190476,820880952.380952,1072722222.22222,1310611111.11111,1561777777.77778,1401801470.58824,1406230315.16475,1189451085.62061,838599807.865684,845625334.384992,859200112.756084,960965106.615029,1004374748.27159,1081165817.43805,1117585755.35768,1069960301.27308,1212043199.5643,1429667263.59226,1671399873.66405,1797639320.5984,1637084655.57933,1370638072.10003,1237592655.63133,1138547702.41083,966255013.017757,792282626.699975,1000565630.8041,1341007074.82367,1365160708.6762,1583812698.72433,2269484617.99552,3373162783.95023,2291404787.19139,3628284586.4009,4768075626.39388,3453278060.18433,5096250137.02744,4885157414.01416,3539000936.70974,3984787089.99348,4105127754.20816,4124195087.85656,3790641829.62097,3935533108.70997
El Salvador,SLV,AFF_USD,NV.AGR.TOTL.CD,,,,,,363160000.0,359600000.0,375880000.0,377640100.0,380400000.0,458160000.0,464920000.0,480960000.0,574440000.0,621200000.0,665720100.0,915800100.0,1265080100.0,1158480000.0,1347439900.0,1356599900.0,1182040200.0,1107915200.0,1093298000.0,1059769000.0,1022747900.0,1034526300.0,821436800.0,878835500.0,800553800.0,771465656.076011,829470500.0,753709100.0,850318800.0,956988100.0,1028600500.0,1040148000.0,1115653900.0,1035504100.0,895257900.0,845307500.0,821270700.0,737433800.0,726877400.0,786147000.0,907110000.0,967380000.0,1189650000.0,1275290000.0,1173780000.0,1287980000.0,1486840000.0,1393170000.0,1234420000.0,1325530000.0,1296080000.0,1386690000.0,1347130000.0,1335590000.0,1309280000.0,1259650000.0
Suriname,SUR,AFF_USD,NV.AGR.TOTL.CD,9500000.0,10000000.0,10200000.0,11050000.0,12150000.0,14200000.0,15700000.0,17250000.0,18950000.0,17950000.0,17800000.0,19600000.0,20900000.0,21450000.0,29050000.0,29050000.0,35800000.0,46050000.0,45850000.0,58000000.0,61500000.0,70000000.0,72000000.0,63500000.0,67000000.0,71500000.0,83000000.0,102000000.0,117000000.0,48800000.0,31400000.0,39500000.0,45133333.3333333,80941176.4705882,98828358.2089552,96728506.7873303,127346633.416459,108407500.0,93170000.0,74861627.9069767,90400757.5757576,75876605.5045871,73321702.1276596,82564013.8408304,77542062.911485,88223450.5985284,262419360.71728,297996357.01275,315482695.810565,381420765.027322,413783055.292489,386168910.648715,417575757.575758,436666666.666667,491818181.818182,533555770.187608,357223132.003982,392109726.618321,400938023.450586,345255271.217759,236361995.578083
Uruguay,URY,AFF_USD,NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,683765905.084391,709494697.933384,643323183.99304,743941254.936144,1010220732.3454,1014326040.14415,974586994.388082,856279714.06095,952264459.533132,1135296217.93176,1105168861.48537,1384924562.34263,1662708143.01465,1644537870.99526,1570375765.21426,1732270972.79386,1394726658.61208,1368070184.13832,1167553288.13508,1024522651.3619,1161052242.7478,1505057076.06658,1518527187.01233,1745282581.60459,1989749827.44664,2784255015.68071,2497094837.82347,2901314352.94352,4234681462.34377,4163577132.1379,4381694154.75354,3855110010.32436,3266483035.34182,3832852516.02979,3433518879.63622,3762212248.53785,3951044163.4473,4012194253.95718
Argentina,ARG,AFF_pctGDP,NV.AGR.TOTL.ZS,,,,,,12.9041629886915,10.2787574725073,9.98038631665412,9.72127698537181,9.18580964838541,9.6375609641048,10.8658823843399,10.984869871837,11.9525224881086,10.2308377488651,6.5839104917193,8.15217071220236,8.08714211405919,7.50442747786782,7.79627735903041,6.35350500480657,6.47552296064522,9.59615604621897,8.65832496118367,8.3459768371011,7.63430725730443,7.80040264019792,8.09435846444628,8.97786821775225,9.61606509643166,8.12367620787488,6.71649176009431,5.99078709147934,5.13682648211779,5.08266800031075,5.351464616273,5.61086611323361,5.22197210944516,5.25272256987622,4.45782610229152,4.67991094417297,4.56858960891786,10.2066467144411,10.328166939117,8.36248661002826,7.93875427420938,6.93557229126392,7.45235394606923,7.3189545972436,5.2736234689014,7.13216745078964,6.99873377022519,5.7817442068501,6.05291843670451,6.71270351428559,5.1566859021408,6.26456582010254,5.23162237725058,4.53787889681146,5.11101651115706,5.93240449413718
Belize,BLZ,AFF_pctGDP,NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,28.980190755686,28.0632411067194,22.8752543657747,22.3913337930862,19.0335118140599,18.5915998327473,17.7287332899243,17.3659922621475,17.843039724155,19.0465677490361,18.1101799159501,17.2912666682424,17.2541393368695,15.864865761267,15.3938013308786,14.550701323247,14.5786494406941,15.4267454839243,15.2895146962566,14.9299500491076,14.274711959834,15.0647777459259,14.649289253598,13.1563769006761,12.7946889635888,14.5983694593481,14.4214411711163,13.4754697886719,12.8168444877195,11.7038634968023,11.1165879848105,11.2461768189699,11.6630932942466,11.6504479930603,13.4255916228063,13.7116820959674,13.7231115303345,12.9257635967384,11.0990077849637,11.1999072496662,9.55779896453604,8.96797161579081,10.7099780570846
Bolivia,BOL,AFF_pctGDP,NV.AGR.TOTL.ZS,,,,,,,,,,,19.508359543122,19.8448063921328,19.2523923444976,20.1210826210826,21.2463712939609,20.8445903819776,20.6138986957397,20.177761261052,18.4955187362038,18.0501053098326,17.1171171171171,17.3611111111111,16.2011173184358,19.4267515923567,21.5433917403215,19.0156363184538,16.9376330958524,16.3878633082399,15.7353847577622,15.2631428025385,15.3535978702771,15.5420975648919,14.4042024881796,14.6479641067455,15.2442859478291,14.8592993724568,14.1846793081971,14.9182595102962,12.6254321496117,13.2579923550822,12.9658126794824,13.2556528239734,12.9551186931645,13.4272368695181,13.3223838016062,11.7927212046632,10.9375478724039,10.0111560928617,10.4424044642439,11.1524077966596,10.389905672446,9.76958587938724,9.81216188902508,9.96697949425106,9.74021755454652,10.2394940991574,11.1718754077163,11.5893359419581,11.4819241618103,12.2217575775717,14.0227866347742
Brazil,BRA,AFF_pctGDP,NV.AGR.TOTL.ZS,15.7324002723214,15.0775745506323,16.0956221521686,14.9527276034738,16.0257409969906,16.1730580381049,12.7406870833119,12.8060712909637,11.8074433336582,11.1616578507582,10.3736037888025,11.0895978783913,11.0886841713341,10.8552720762674,10.7525650964627,10.2284133373438,11.4179751116876,12.9181653948472,10.3033989380261,10.0623135726686,9.85064014666091,9.84352053707369,8.37088098224286,10.5333125847257,11.5957591658835,11.1046094361236,10.3813044378186,9.35991036560048,9.79655593404137,8.44158737716968,6.96344065504203,6.84130802980107,6.80609141165739,6.77810937655737,8.72198937517673,5.01166646386347,4.76841120833167,4.68504702548169,4.75004478756631,4.64598153820665,4.75045997209109,4.80104301895507,5.47527489476281,6.16718438742418,5.66531157678892,4.65116882081442,4.37004377931761,4.41691543612808,4.56785118173209,4.47677399287013,4.11575648758173,4.34203412773382,4.1683282240444,4.5068861822272,4.32561053879483,4.31914942942436,4.89135358685971,4.60059169575972,4.42039930378329,4.40176323545758,5.90556934538527
Chile,CHL,AFF_pctGDP,NV.AGR.TOTL.ZS,10.5041031652989,10.1022750991442,9.20191116616527,7.93760831889082,8.56054836252853,8.8473452529754,9.26560121765601,8.60684562184973,7.67636609710709,6.85995830964563,6.78134875072396,8.10212712338262,8.3030905237301,6.6642658835347,5.68891835140002,6.58294303522229,8.43881138090998,9.83057121070279,7.60079963263659,7.26881172903705,7.22472170233656,6.46460745861965,6.28802554019338,5.88756236658987,7.14647230437151,7.46874496165937,8.56961361531277,8.79361470269281,8.48175503419384,8.30497017227586,8.23652231398093,9.25621514845926,9.20579307621145,8.03366157396169,7.50221136202559,7.00303415646214,5.44562551998264,5.43720121280497,5.70429084363819,5.63693415919094,5.3779187237217,4.40892779232275,4.43525529298365,4.45506768114291,4.06381132008568,4.13388036015521,3.87711013982897,3.71050110016277,3.71072394493648,3.74118159288283,3.61588964470429,3.67120659396323,3.30478097613967,3.38186805063069,3.73174771428222,3.63888345037132,3.99187150204682,3.98030643432141,3.54566358162927,3.61087939062411,3.8626092260316
Colombia,COL,AFF_pctGDP,NV.AGR.TOTL.ZS,,,,,,27.2864039148261,26.6084464760865,26.8922181198523,26.8593849766225,25.8672848345983,25.087370450711,23.5191101189331,24.1306021707258,24.1289685803586,24.3821033301901,23.8864697808979,23.6286095402709,25.0470302180498,23.0404612710242,21.4658774226815,19.3599007048185,19.2477404120391,18.7651213431477,18.7138952836759,17.4089297678982,16.9906943035106,17.4769253071175,18.0637386666618,16.7492942839987,16.0571909914629,17.0667810007027,17.4547981612428,16.7939433917586,14.9678292386502,14.8315378667055,14.0180659651442,12.768819026019,12.6064711492187,13.2357896548033,13.0007715171454,8.3057195333068,8.32097267667621,8.51000517684848,8.32877416512145,7.91098316231374,7.52726670177949,7.18676953071766,6.93455867595785,6.68738485040519,6.68974069628806,6.32485387641068,6.09169610822213,5.5826870535493,5.39271495449472,5.4469572147442,5.98042480849815,6.60641226605784,6.38966355268118,6.22570968960031,6.39230849697348,7.64505758571414
Costa Rica,CRI,AFF_pctGDP,NV.AGR.TOTL.ZS,26.3520345148027,25.8662417279319,25.8268969024168,24.4638946637807,24.5690344693715,23.5204264467137,23.1811409001558,23.2007591186526,23.2781325858375,23.1499651097207,22.5197340032105,20.4245489880012,20.0942087197838,20.2275051146628,19.4193271595097,20.3384788708953,20.3761922265859,21.8854801027979,20.4137262893122,18.5014049368836,17.804639136257,23.0190514369806,24.4947189136394,21.997463538364,21.2079069559152,18.8666318377444,20.8977395912796,18.0706377528965,17.9486468341879,17.2203938525142,15.78742116015,11.9445569934622,11.9001491066715,11.828230008028,12.3199679777862,12.7581274489595,12.1024964099599,12.5030913355058,12.6189688484068,11.1096929668815,9.24882318678455,8.37953627053997,8.4277502894665,8.84007800836637,8.85240876765939,8.62223694591614,8.429828197347,7.91531104338236,6.97696046935485,7.04962970069658,6.48518940835915,5.59987212209253,5.13084191424833,4.78335093285463,4.88788378992891,4.74911042906871,4.91435578688065,4.69977633148224,4.48382833719027,4.31794643692727,4.6736965747204
Dominica,DMA,AFF_pctGDP,NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,24.6805674009853,25.835201482731,22.5661930882667,21.4602898500118,20.8753647819751,19.6207796218154,18.7618341906366,18.2702716351749,18.3794077851572,20.1174745398996,19.7571835156485,18.8713535619403,15.4908393924286,16.3424410693929,15.6818794660914,14.8221406418128,14.1600796476196,14.4057942589765,12.1665924636743,12.9718565074699,12.5441588128155,12.0653410069959,12.137315099079,11.9039950242678,11.2949757770399,10.8400120049354,11.0384706669256,11.1978536270475,11.4876612878626,10.5012907144484,10.4464230779373,11.5648568033562,12.5520636122681,11.4660286650717,12.5010164329487,12.0196008200032,13.9846885684555,13.4547473942017,14.0555757231214,16.2718052216837,13.4493715979367,11.106626846396,11.9831632498562,15.1559447031688
Ecuador,ECU,AFF_pctGDP,NV.AGR.TOTL.ZS,33.6548595252887,34.0353983300252,35.2529029353015,34.1957499512678,31.8358566226555,31.3130788162474,28.0337459253875,28.4055380642007,29.2818942533795,26.2521799930883,26.0292779221651,25.2587816484435,25.8356518844639,25.3754990501017,24.0938427821548,22.3551822334737,20.1177300940648,18.7030722359671,18.2001239092383,16.0225688613038,16.1108945516136,15.7664394894899,15.9260653705014,16.900845128291,18.6133403784386,18.8789498131776,20.8114914655921,21.3475716289276,22.0108036177632,22.4006908587262,20.5210053878115,20.8630768323822,18.9221169961655,23.4031589633143,22.1459459595206,21.9121688235555,20.7500581031484,20.1087737333262,17.4759454640616,17.5713518152118,15.4045442662352,12.6572665949658,11.2309228939984,10.8432997178355,9.69192133694068,9.48116929916905,9.40813610619229,9.35565570716795,8.96568289225354,9.91394134641047,9.73311807843671,9.60111666656407,8.64241274882244,8.76934290282697,9.12650825871229,9.45485142211309,9.51901672818233,9.32925891153764,8.94926952274822,8.80053114288692,9.80330238408809
Guatemala,GTM,AFF_pctGDP,NV.AGR.TOTL.ZS,,,,,,28.7337636122701,28.5124829222694,27.4131819745442,27.927370381869,27.2952388536341,27.3163392857143,27.6997027408303,28.2880502546043,27.8925063096487,27.8979069396776,28.0486272251022,27.2946749458376,26.3051609778246,25.8435632114268,25.38150623297,24.8447193064846,24.9856116763656,25.1242959203039,25.3419060622362,25.626271112711,25.8514989029553,25.6105030584007,25.9787697132577,25.8486266979399,25.6348000442043,25.8791598201071,25.739981757218,25.2850480357025,24.8661004165455,24.4872663963369,24.1507235373736,24.0560999377549,23.7267418759523,23.4398988332233,23.0463598231227,22.8211479342179,14.1721468397886,14.1702868527657,13.4691278963937,13.0735432996184,12.5899676936002,11.4490682853821,11.6376079270391,11.3336648903463,11.8486078978063,11.2341516901897,11.2587427520036,10.7227497533367,10.3562211023868,10.0744834989334,9.96700303156264,9.66139547275044,9.69628663196754,9.45520493530707,9.43421417388073,10.2434195654743
Guyana,GUY,AFF_pctGDP,NV.AGR.TOTL.ZS,23.5777930089102,23.8543628374137,23.4590065828845,24.4606704281447,21.9526804432465,21.5724137931034,19.0843621399177,18.8337644015989,17.3667029379761,17.9302045728039,16.8222554144884,18.028718312356,17.3869514433506,16.4857320099256,27.6631402534828,28.7494736842105,20.7728192940762,18.7427758513381,20.2413820304488,19.8702963577407,20.6896551724138,18.7852234680791,20.1936376210235,19.8228882833787,20.8659037362656,22.5128205128205,22.5806462018731,25.8705028526474,22.619623552915,35.0629265283404,38.1295897145071,40.5225068008007,43.7946676937562,36.6788444624856,37.9503478599631,40.8582643553404,37.7689587112219,36.3533243799035,33.9058533127603,35.0139494280703,29.9832313022935,29.7373837926656,30.8816641067377,32.1128109729009,31.4937319776355,28.8858697300346,34.0002671058965,30.3847427538396,31.7275647737363,29.4241191257626,28.5284323037662,25.6836014005978,25.4400079005114,25.6475733667273,24.5940865009998,25.4430083266669,20.3872409058451,22.7579250544111,19.5357938685051,17.5953367342493,16.8511786471615
Honduras,HND,AFF_pctGDP,NV.AGR.TOTL.ZS,33.8149858483539,35.2610892756878,35.3965183752418,34.4100438810336,34.4857768052516,36.4395950063895,36.1669242658423,35.3703394081257,34.6320346320346,32.7245484487613,29.3222683264177,28.2489740082079,28.0199270249021,28.0000015342467,26.5828902851619,24.644128113879,25.519288780389,26.8942805299275,39.3880410902942,36.2485769467125,34.9605974167906,32.9380072902586,29.780466931517,28.2965749876239,25.7156311481898,24.8381353685626,24.6896731073036,23.6130233771827,25.2098990175198,24.5661237488416,24.1913732572984,23.9599367292909,22.6845940738435,21.2871945558932,21.1165148339521,20.5407729670811,20.2545671049041,18.9181221713062,18.3139578049841,13.6181903649926,14.3725235386886,13.1659906583333,12.1834127398259,11.6140985227332,12.1707041468662,12.4709247586633,11.8565791514775,11.9110474415928,12.1501702062634,10.8250414864446,11.5912204379757,14.2196558016976,13.5662940347061,12.1911279403961,12.5383501333105,12.2159784468116,12.0499014058464,12.6697681094878,11.6101604613644,10.7536504478567,12.1171809163756
"Korea, Rep.",KOR,AFF_pctGDP,NV.AGR.TOTL.ZS,36.5604738653646,38.6820908879976,36.6342316733177,43.1037142746943,46.5268764871296,37.5299197729104,34.395489977206,30.2081271600615,28.1593714927048,27.4095432646679,26.4857326753915,27.1378708551483,26.5060805586147,24.6069509525446,24.1720430107527,24.4859440798209,23.0466806699464,21.7899731837211,19.9169134747262,18.5363384698,14.2693158733395,15.0254279260235,14.0032747623353,12.6252752272691,11.872560957765,11.753699377168,10.4282337953388,9.30920690431544,9.2210196671523,8.54152367465251,7.60649633369599,6.82449065102394,6.60760508004589,5.91488137145192,5.65822105841338,5.32867203919185,4.96065098383236,4.47516963965802,4.22594069826381,4.24975441835615,3.8577920379894,3.56581902129398,3.20680203781807,2.96459727836726,2.95801854433406,2.61997573131402,2.49747041944548,2.28340908477707,2.14224974257429,2.24055681194729,2.1440163216522,2.20919995518876,2.1861850409628,2.09904711367279,2.05667705037638,2.00390779269061,1.85903488299151,1.8507562953431,1.74640339447114,1.66793097899135,1.832292166929
Mexico,MEX,AFF_pctGDP,NV.AGR.TOTL.ZS,,,,,,13.1492307692308,12.0930592105263,11.746234939759,10.9207901907357,10.447684729064,12.1205630630631,12.0029591836735,10.9473451327434,11.5307380607815,11.4785555555556,11.1387545454545,10.617928519329,10.5159707950243,10.2694822421908,9.18270860495437,6.31871398387393,6.35981539364346,5.37348336021189,5.93524864587753,6.4220113089397,6.53972544325482,6.80768493803202,6.41647220501225,6.47809392465106,6.45259844953101,6.66709637889891,6.49698974856723,5.99898080999225,5.10049986844184,4.61686056209261,4.42487070737758,4.868467241268,4.45028675189157,4.15870216041237,3.68106668954497,3.32308631189687,3.40326534775438,3.27828185504542,3.38748649595129,3.33919043587465,3.07320418494207,3.0758258597569,3.18171470291719,3.16037871706611,3.24149414069732,3.21915447615495,3.08846155393052,3.17392496725059,3.13878369494526,3.13208940239957,3.19192365688526,3.34646441999055,3.38107388194982,3.38380038252913,3.39357319952974,3.80364226003114
Nicaragua,NIC,AFF_pctGDP,NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.019221586678,20.0803864575286,21.4055297505817,19.9567713388075,19.1909508834659,17.0002169688192,17.7655051440462,16.8133294680756,16.4301119851034,15.6259025646946,15.9688222709169,16.137898065388,15.8996237652125,16.4612395549191,16.2628267027595,16.0676804788562,16.9826950778164,18.8848926451161,17.6115743289329,16.4909006696058,16.7090240566492,16.1099427837581,14.9153303627997,14.9964468888253,15.3221960455298,15.4276985363832,15.7734356202961
Panama,PAN,AFF_pctGDP,NV.AGR.TOTL.ZS,,,,,,,,,,,10.8275356800678,10.5711255178431,10.019560637708,9.47875564833696,8.27174845072055,8.28283827058805,8.76046807974635,9.44093404652053,8.72367661967948,8.05624896681153,7.40376036304825,7.25213198513372,6.76074682310878,7.23427682089331,6.75708949226226,6.86477606242136,7.33706185420056,7.4197837436466,7.96047335905973,8.50386023765805,8.07413528853971,7.65627624899545,6.91969326281835,6.59005946016762,6.46078992665021,6.48593360449452,6.43514802805209,6.31549153674921,6.42734373563775,6.02110152334673,6.29327342925517,6.73216603655216,6.68270014544212,6.86791069933702,6.43837557263997,6.01557960566711,5.7504590964723,4.84692319847559,4.49517016570942,3.79324344101533,3.61239677793328,3.22923587841177,3.04750950943904,2.94451793098063,2.8498763369376,2.78600897404143,2.6005179266166,2.38470421158755,2.24846243480332,2.18692144248271,2.7697082557244
Peru,PER,AFF_pctGDP,NV.AGR.TOTL.ZS,19.0545182413356,19.1563525440084,18.1681628318351,17.0836716621698,16.5074686254724,16.0762812269725,16.156787139997,16.8324801906085,16.7097515523445,16.0010536323376,16.7156198512539,15.9605565513499,15.0205883146629,14.8742068597851,14.6100535901853,14.8378883097576,13.9689829039202,27.9433755565455,11.6586472091352,9.77495013621276,,,,,,,,,,,,7.86239612014368,7.81805040708602,8.29164049726758,8.41558546952191,8.03821624273467,8.50404849342949,8.04815854878797,8.37833515800869,8.26450173379097,8.06937491693616,7.89362669632438,7.52396323647705,7.31291934402482,6.93443306205717,6.85426462318893,6.60348433016044,6.70580838491928,7.16094114578461,7.40390665571257,6.82799723597835,7.10011013658205,6.72523424077649,6.66831016491401,6.80424741378252,7.04564405972046,6.93503461650105,6.77975956010925,6.8639834644313,6.74617955188098,7.50927735758194
Paraguay,PRY,AFF_pctGDP,NV.AGR.TOTL.ZS,,,37.0027283928886,38.1977176879186,37.574827023245,36.7082945680956,35.6836223638036,32.8962417642605,32.4911075677665,32.5538926854322,32.065775950668,33.1983854017388,34.4637199558303,37.7017945263359,35.2972020688383,36.906305956238,34.5500749758256,34.1126352366357,32.0674516807114,31.3957269682287,29.4645995514391,27.7673281227732,25.866303050038,24.7870379572022,26.4177881437569,25.5479901623749,22.7074841525478,21.6366264425639,22.5807464351077,21.110367419978,18.6019358901924,16.0012443974321,14.948957846145,16.718912733494,18.1637724837493,18.4437831019194,18.3650119540079,16.4279737205061,14.8009373095827,14.004558328133,12.8566577643255,11.373317185727,11.0096432644682,13.0089432672836,13.9333504941588,12.7139528266327,11.7935958026272,12.7097347758464,13.7028319589992,10.2498016455612,13.3207780031997,14.1250204425197,10.3713136774537,13.1851855335632,12.0985659556673,9.7731753108472,11.0413873745188,10.5267434029776,10.2527013569434,9.99986129760234,11.033080584249
